survey_year,timestamp,salaryusd,country,postalcode,primarydatabase,yearswiththisdatabase,otherdatabases,employmentstatus,jobtitle,managestaff,yearswiththistypeofjob,howmanycompanies,otherpeopleonyourteam,companyemployeesoverall,databaseservers,education,educationiscomputerrelated,certifications,hoursworkedperweek,telecommutedaysperweek,populationoflargestcitywithin20miles,employmentsector,lookingforanotherjob,careerplansthisyear,gender,otherjobduties,kindsoftasksperformed,counter
2018,2017-12-19T14:48:17.067,64000,New Zealand,,Microsoft SQL Server,10,"Microsoft SQL Server, Oracle",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,6,Not Asked,5,Not Asked,250,Bachelors (4 years),No,"Yes, but they expired",40,"None, or less than 1 day per week",Not Asked,Local government,"Yes, but only passively (just curious)","Stay with the same role, but change employers",Male,"DBA (Development Focus - tunes queries, indexes, does deployments), DBA (Production Focus - build & troubleshoot servers, HA/DR), DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Developer: T-SQL","Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects, R&D",1
2018,2017-12-19T14:49:24.527,80000,United States,,Microsoft SQL Server,3,"Oracle, PostgreSQL, Microsoft Access",Full time employee,"Developer: App code (C#, JS, etc)",No,6,Not Asked,3,Not Asked,6,Associates (2 years),Yes,"Yes, and they're currently valid",40,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,Developer: T-SQL,"Build scripts & automation tools, Meetings & management, Training/teaching",1
2018,2017-12-19T14:51:01.575,235000,United States,98059,Teradata,5,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL, MongoDB, Cassandra, Redis, Elasticsearch, Teradata, SAP, Hadoop/Hive/HBASE/Kylin",Full time employee,Architect,Yes,25,Not Asked,None,Not Asked,7000,Associates (2 years),Yes,"No, I never have",45,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,Manager,"Meetings & management, Projects",1
2018,2017-12-19T14:52:34.557,90500,Denmark,,Microsoft SQL Server,8,,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",No,2,Not Asked,None,Not Asked,5,Associates (2 years),N/A,"Yes, and they're currently valid",40,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),"Build scripts & automation tools, Manual tasks, Meetings & management, Projects",1
2018,2017-12-19T14:56:34.126,135500,Denmark,4000,Microsoft SQL Server,12,Microsoft SQL Server,Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,7,Not Asked,2,Not Asked,500,None (no degree completed),N/A,"Yes, and they're currently valid",37,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,"Architect, Developer: T-SQL, Engineer","Build scripts & automation tools, Meetings & management, Projects, R&D",1
2018,2017-12-19T15:13:10.661,60000,India,,Microsoft SQL Server,12,Microsoft SQL Server,Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,12,Not Asked,More than 5,Not Asked,10000,Bachelors (4 years),No,"Yes, but they expired",56,"None, or less than 1 day per week",Not Asked,State/province government,No,"Stay with the same employer,  but change roles",Male,,,1
2018,2017-12-19T15:24:57.799,128000,Italy,,Microsoft SQL Server,19,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL, Azure SQL DB","Independent consultant, contractor, freelancer,  or company owner","DBA (Production Focus - build & troubleshoot servers, HA/DR)",Yes,6,Not Asked,1,Not Asked,50,Bachelors (4 years),Yes,"Yes, and they're currently valid",50,4,Not Asked,Private business,No,"Stay with the same employer, same role",Male,"DBA (Development Focus - tunes queries, indexes, does deployments), Developer: App code (C#, JS, etc), Developer: T-SQL","Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects, R&D, Training/teaching",1
2018,2017-12-19T15:30:20.566,112000,United States,50265,Microsoft SQL Server,16,Microsoft SQL Server,Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,16,Not Asked,More than 5,Not Asked,250,Bachelors (4 years),No,"No, I never have",50,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)","Stay with the same role, but change employers",Male,"Architect, DBA (Development Focus - tunes queries, indexes, does deployments), DBA (Production Focus - build & troubleshoot servers, HA/DR), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects, R&D",1
2018,2017-12-19T15:42:45.029,54000,Poland,,Microsoft SQL Server,5,"Oracle, DB2","Independent consultant, contractor, freelancer,  or company owner",Architect,Yes,1,Not Asked,None,Not Asked,3,Bachelors (4 years),Yes,"Yes, and they're currently valid",40,1,Not Asked,Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,"Developer: Business Intelligence (SSRS, PowerBI, etc)","Meetings & management, Projects, Training/teaching",1
2018,2017-12-19T15:42:50.438,19600,Portugal,1100,Microsoft SQL Server,6,"Microsoft SQL Server, Sybase ASE",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,6,Not Asked,3,Not Asked,120,None (no degree completed),Yes,"Yes, but they expired",50,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,,"Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects",1
2018,2017-12-19T15:48:23.826,32000,United States,85234,Microsoft SQL Server,4,"MySQL/MariaDB, Microsoft Access",Full time employee,Developer: T-SQL,No,4,Not Asked,None,Not Asked,1,None (no degree completed),N/A,"Yes, but they expired",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, actively looking for something else","Stay with the same role, but change employers",Male,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),"Build scripts & automation tools, Manual tasks, Projects, Training/teaching",1
2018,2017-12-19T16:03:24.127,83664,New Zealand,,Microsoft SQL Server,8,SQLite,Full time employee,"Developer: App code (C#, JS, etc)",Yes,1,Not Asked,None,Not Asked,10,None (no degree completed),N/A,"Yes, and they're currently valid",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)","Stay with the same employer, same role",Male,Manager,"Build scripts & automation tools, Manual tasks, Meetings & management, Projects, R&D, Training/teaching",1
2018,2017-12-19T16:04:41.552,84000,Australia,,Microsoft SQL Server,1,Microsoft SQL Server,Full time employee,Other,No,2,Not Asked,None,Not Asked,8,None (no degree completed),N/A,"No, I never have",38,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)",Prefer not to say,Male,,,1
2018,2017-12-19T16:05:30.405,160000,United States,10025,Microsoft SQL Server,15,"Microsoft SQL Server, Oracle, SAP",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,15,Not Asked,None,Not Asked,4,Bachelors (4 years),Yes,"Yes, but they expired",50,"None, or less than 1 day per week",Not Asked,Non-profit,No,"Stay with the same employer, same role",Male,"Analyst, Architect, DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL, Manager","Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects, R&D, Training/teaching",1
2018,2017-12-19T16:06:35.504,71200,Australia,,Microsoft SQL Server,6,"Microsoft SQL Server, SQLite, Azure SQL DB, Amazon RDS (any flavor)",Full time employee,"Developer: App code (C#, JS, etc)",No,6,Not Asked,1,Not Asked,15,Masters,Yes,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, actively looking for something else",Change both employers and roles,Male,"DBA (Development Focus - tunes queries, indexes, does deployments), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL",Projects,1
2018,2017-12-19T16:07:28.385,73574,Australia,3123,Microsoft SQL Server,13,"MySQL/MariaDB, Microsoft Access, SQLite, DataFlex",Full time employee,Analyst,Yes,20,Not Asked,None,Not Asked,300,Bachelors (4 years),Yes,"Yes, but they expired",60,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,"DBA (Development Focus - tunes queries, indexes, does deployments), DBA (Production Focus - build & troubleshoot servers, HA/DR), Developer: App code (C#, JS, etc), Developer: T-SQL, Manager","Build scripts & automation tools, Manual tasks, Meetings & management, Projects",1
2018,2017-12-19T16:08:36.855,102000,United States,55117,Microsoft SQL Server,5,,Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,2,Not Asked,1,Not Asked,100,Bachelors (4 years),No,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, but only passively (just curious)","Stay with the same role, but change employers",Male,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),"Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects, R&D",1
2018,2017-12-19T16:13:18.414,100000,Australia,3977,Microsoft SQL Server,14,"MySQL/MariaDB, Microsoft Access, SQLite, SAP",Full time employee,"Developer: App code (C#, JS, etc)",No,17,Not Asked,None,Not Asked,2,Bachelors (4 years),N/A,"Yes, but they expired",38,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,"Analyst, DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Developer: Business Intelligence (SSRS, PowerBI, etc), Engineer","Build scripts & automation tools, Manual tasks, Meetings & management, Projects, R&D",1
2018,2017-12-19T16:13:19.097,112000,United States,551XX,Microsoft SQL Server,13,,Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,6,Not Asked,5,Not Asked,100,Bachelors (4 years),Yes,"Yes, but they expired",45,2,Not Asked,Private business,No,"Stay with the same employer,  but change roles",Male,,"Build scripts & automation tools, Meetings & management, On-call as part of a rotation, Projects, R&D",1
2018,2017-12-19T16:19:56.777,90000,Australia,,Microsoft SQL Server,12,"Microsoft SQL Server, Oracle",Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,12,Not Asked,2,Not Asked,120,Bachelors (4 years),Yes,"Yes, but they expired",35,"None, or less than 1 day per week",Not Asked,"Education (K-12, college, university)",No,"Stay with the same employer, same role",Male,,"Build scripts & automation tools, Manual tasks, Meetings & management, On-call as part of a rotation, Projects, Training/teaching",1
2018,2017-12-19T16:20:48.549,60000,Sweden,,Microsoft SQL Server,3,Elasticsearch,Full time employee,Architect,No,3,Not Asked,None,Not Asked,8,None (no degree completed),N/A,"No, I never have",40,"None, or less than 1 day per week",Not Asked,Private business,"Yes, actively looking for something else","Stay with the same role, but change employers",Male,"DBA (Production Focus - build & troubleshoot servers, HA/DR), Engineer","Build scripts & automation tools, Manual tasks, Meetings & management, On-call 24/7/365, Projects",1
2018,2017-12-19T16:49:30.753,59000,Sweden,74q42,Microsoft SQL Server,10,,Full time employee,"DBA (Production Focus - build & troubleshoot servers, HA/DR)",No,10,Not Asked,1,Not Asked,100,None (no degree completed),N/A,"No, I never have",40,4,Not Asked,Private business,"Yes, but only passively (just curious)","Stay with the same role, but change employers",Male,Engineer,"Manual tasks, Meetings & management, Projects",1
2018,2017-12-19T16:57:48.742,54000,Australia,,Microsoft SQL Server,17,"Microsoft SQL Server, Microsoft Access, Azure SQL DB","Independent consultant, contractor, freelancer,  or company owner","Developer: App code (C#, JS, etc)",No,9,Not Asked,5,Not Asked,10,Bachelors (4 years),No,"No, I never have",40,4,Not Asked,Private business,"Yes, actively looking for something else","Stay with the same role, but change employers",Male,"Analyst, Architect, DBA (Development Focus - tunes queries, indexes, does deployments), DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Developer: App code (C#, JS, etc), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL, Engineer","Meetings & management, Projects, R&D",1
2018,2017-12-19T17:05:52.936,83234,United Kingdom,Pe6,Microsoft SQL Server,6,"Microsoft SQL Server, Cassandra, Microsoft Access, SQLite, Elasticsearch",Full time employee,DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers),No,1,Not Asked,3,Not Asked,200,None (no degree completed),No,"No, I never have",55,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer, same role",Male,"DBA (Development Focus - tunes queries, indexes, does deployments), DBA (Production Focus - build & troubleshoot servers, HA/DR), Developer: Business Intelligence (SSRS, PowerBI, etc), Developer: T-SQL","Build scripts & automation tools, On-call as part of a rotation, Projects, R&D",1
2018,2017-12-19T17:08:34.326,72000,Sweden,,Microsoft SQL Server,10,"MySQL/MariaDB, Azure SQL DB",Full time employee of a consulting/contracting company,"DBA (Development Focus - tunes queries, indexes, does deployments)",No,2,Not Asked,None,Not Asked,200,None (no degree completed),N/A,"Yes, but they expired",36,"None, or less than 1 day per week",Not Asked,Private business,No,"Stay with the same employer,  but change roles",Male,"DBA (General - splits time evenly between writing & tuning queries AND building & troubleshooting servers), Engineer","Build scripts & automation tools, Manual tasks, On-call as part of a rotation",1
